gene,seq_len,model,n_samples,glm_dim,onehot_dim,vcf_dim,ari_glm_vs_clades,ari_onehot_vs_clades,ari_vcf_vs_clades,ari_glm_vs_onehot,ari_glm_vs_vcf,ari_onehot_vs_vcf,sil_glm,sil_onehot,sil_vcf,cka_glm_vs_onehot,cka_glm_vs_vcf,cka_onehot_vs_vcf
YEL005C_849,849,hyenadna-large-1m-seqlen-hf,1011,256,384,96,,,,0.9032228696480601,0.9297183844341032,0.9478933115970053,0.7898318947016373,0.7972580144543984,0.7953106586898959,0.5031211318577457,0.46214845120633197,0.6743180767780226
YEL005C_849,849,hyenadna-medium-450k-seqlen-hf,1011,256,384,96,,,,0.8901829088273657,0.8981546407871982,0.9478933115970053,0.8139271810372091,0.7972580144543984,0.7953106586898959,0.6929334282162256,0.46178890809956896,0.6743180767780226
YEL005C_849,849,nucleotide-transformer-2.5b-multi-species,1011,2560,384,96,,,,0.14503321705462657,0.15062514564922225,0.9478933115970053,0.6094759372578211,0.7972580144543984,0.7953106586898959,0.13369888188336104,0.27414994348220123,0.6743180767780226
YEL005C_849,849,nucleotide-transformer-500m-human-ref,1011,1280,384,96,,,,0.30195094454583865,0.3058954982684622,0.9478933115970053,0.5357997028929625,0.7972580144543984,0.7953106586898959,0.16315020534469662,0.33651557380193586,0.6743180767780226
YBR291C_900,900,GROVER,1011,768,340,85,,,,0.8606543956902191,0.8738204332045818,0.9323719686674133,0.7540761090755717,0.7942653884617348,0.7804860444743096,0.6203173672585047,0.6025444900395903,0.9242916436953147
YBR291C_900,900,gena-lm-bigbird-base-t2t,1011,768,340,85,,,,0.34375280080065107,0.3498513613085047,0.9323719686674133,0.5133361907265852,0.7942653884617348,0.7804860444743096,0.7308744922381456,0.6376820791537747,0.9242916436953147
YBR291C_900,900,gpn-brassicales,1011,512,340,85,,,,0.8909150763598627,0.8643461688368547,0.9323719686674133,0.8120316367982015,0.7942653884617348,0.7804860444743096,0.5948832913482607,0.4766850321526091,0.9242916436953147
YBR291C_900,900,hyenadna-large-1m-seqlen-hf,1011,256,340,85,,,,0.868162235766943,0.8739689928243585,0.9323719686674133,0.7865797112371814,0.7942653884617348,0.7804860444743096,0.6668094826014666,0.7105333543931718,0.9242916436953147
YBR291C_900,900,hyenadna-medium-450k-seqlen-hf,1011,256,340,85,,,,0.8871302240453044,0.9153239227155587,0.9323719686674133,0.8014402840987269,0.7942653884617348,0.7804860444743096,0.867442242531547,0.8230597358722291,0.9242916436953147
YBR291C_900,900,nucleotide-transformer-2.5b-multi-species,1011,2560,340,85,,,,0.1252405062459186,0.13947015755047262,0.9323719686674133,0.548137501678065,0.7942653884617348,0.7804860444743096,0.07647900845077,0.15735095055342702,0.9242916436953147
YBR291C_900,900,nucleotide-transformer-500m-human-ref,1011,1280,340,85,,,,0.2567394385973241,0.26779382184582473,0.9323719686674133,0.6191477601043681,0.7942653884617348,0.7804860444743096,0.21363551309366702,0.32029848273460243,0.9242916436953147
YBR151W_951,951,GROVER,1010,768,424,106,,,,0.8751432819206126,0.868378552007861,0.9259881757370302,0.7190489165832501,0.7506889815632793,0.744537574562457,0.6088123588131391,0.6375233779653984,0.5927941323594951
YBR151W_951,951,gena-lm-bigbird-base-t2t,1010,768,424,106,,,,0.46705629942850196,0.48113698982337033,0.9259881757370302,0.48956334742913027,0.7506889815632793,0.744537574562457,0.27283045684075424,0.48618783917615505,0.5927941323594951
YBR151W_951,951,gpn-brassicales,1010,512,424,106,,,,0.7652611637020191,0.7680660728469713,0.9259881757370302,0.7817379403152438,0.7506889815632793,0.744537574562457,0.6464628020283782,0.3851919774947906,0.5927941323594951
YBR151W_951,951,hyenadna-large-1m-seqlen-hf,1010,256,424,106,,,,0.8027652189511476,0.8338214033762713,0.9259881757370302,0.7374460131168743,0.7506889815632793,0.744537574562457,0.34633680877135153,0.34654248973049334,0.5927941323594951
YBR151W_951,951,hyenadna-medium-450k-seqlen-hf,1010,256,424,106,,,,0.7247279530733658,0.7181526488984796,0.9259881757370302,0.760642998106732,0.7506889815632793,0.744537574562457,0.7942954855194273,0.5034975530061719,0.5927941323594951
YBR151W_951,951,nucleotide-transformer-2.5b-multi-species,1010,2560,424,106,,,,0.05748911522717899,0.07488483502603828,0.9259881757370302,0.3812614043605315,0.7506889815632793,0.744537574562457,0.07885105686027542,0.2471425614503163,0.5927941323594951
YBR151W_951,951,nucleotide-transformer-500m-human-ref,1010,1280,424,106,,,,0.1697048074292789,0.18604170781714036,0.9259881757370302,0.44616873886125974,0.7506889815632793,0.744537574562457,0.1093674001932781,0.38496117857718987,0.5927941323594951
YCR021C_999,999,GROVER,1011,768,548,137,,,,0.6958991619381066,0.6808642035133803,0.6774893653464044,0.553119739088861,0.5720864694609884,0.5109687967017161,0.516782704914517,0.404145312299488,0.5671603315216625
YCR021C_999,999,gena-lm-bigbird-base-t2t,1011,768,548,137,,,,0.33290377029145696,0.3516423057786893,0.6774893653464044,0.3245028173171995,0.5720864694609884,0.5109687967017161,0.2696242325529417,0.4705131677103012,0.5671603315216625
YCR021C_999,999,gpn-brassicales,1011,512,548,137,,,,0.7127059783264542,0.6338065189432099,0.6774893653464044,0.5357218927492128,0.5720864694609884,0.5109687967017161,0.7816066879923848,0.4126026464303672,0.5671603315216625
YCR021C_999,999,hyenadna-large-1m-seqlen-hf,1011,256,548,137,,,,0.7307290670500138,0.6339491949465739,0.6774893653464044,0.5538226541691231,0.5720864694609884,0.5109687967017161,0.5060981496161896,0.36312490828051874,0.5671603315216625
YCR021C_999,999,hyenadna-medium-450k-seqlen-hf,1011,256,548,137,,,,0.6572559331447483,0.6256372397131817,0.6774893653464044,0.5660602850518067,0.5720864694609884,0.5109687967017161,0.8725141531452187,0.5819468102525162,0.5671603315216625
YCR021C_999,999,nucleotide-transformer-2.5b-multi-species,1011,2560,548,137,,,,0.13352285538664505,0.1653310113433348,0.6774893653464044,0.35741503372582284,0.5720864694609884,0.5109687967017161,0.09286992800444017,0.2973132560018294,0.5671603315216625
YCR021C_999,999,nucleotide-transformer-500m-human-ref,1011,1280,548,137,,,,0.39415789991799044,0.417956884701785,0.6774893653464044,0.4131739207147308,0.5720864694609884,0.5109687967017161,0.17102110249933264,0.36583455000934345,0.5671603315216625
YDR297W_1050,1050,GROVER,1011,768,408,102,,,,0.9363929235908631,0.9252597787522793,0.956850501315653,0.6873270115086465,0.6837845428945875,0.6618209745042496,0.5208810800080995,0.4046053226324522,0.8197879863190257
YDR297W_1050,1050,gena-lm-bigbird-base-t2t,1011,768,408,102,,,,0.4652588387923237,0.4544394842677419,0.956850501315653,0.433900395999239,0.6837845428945875,0.6618209745042496,0.4309252632191748,0.31682260443500854,0.8197879863190257
YDR297W_1050,1050,gpn-brassicales,1011,512,408,102,,,,0.9233081167747431,0.9054025889064533,0.956850501315653,0.6703897762247317,0.6837845428945875,0.6618209745042496,0.8243419457217996,0.7089497243825846,0.8197879863190257
YDR297W_1050,1050,hyenadna-large-1m-seqlen-hf,1011,256,408,102,,,,0.8649431052385986,0.8517062530371236,0.956850501315653,0.6460429843599278,0.6837845428945875,0.6618209745042496,0.5712343172570724,0.4812252819416411,0.8197879863190257
YDR297W_1050,1050,hyenadna-medium-450k-seqlen-hf,1011,256,408,102,,,,0.8885131020968832,0.8746129431819695,0.956850501315653,0.6886310543460419,0.6837845428945875,0.6618209745042496,0.6395605631973523,0.6261912866762906,0.8197879863190257
YDR297W_1050,1050,nucleotide-transformer-2.5b-multi-species,1011,2560,408,102,,,,0.2788667174172561,0.277785248934609,0.956850501315653,0.37024490075574434,0.6837845428945875,0.6618209745042496,0.0503067318796065,0.15341107690611058,0.8197879863190257
YDR297W_1050,1050,nucleotide-transformer-500m-human-ref,1011,1280,408,102,,,,0.216711354831586,0.2165928529229392,0.956850501315653,0.34748584583974845,0.6837845428945875,0.6618209745042496,0.06230723428230099,0.18147771812592212,0.8197879863190257
YBR018C_1101,1101,GROVER,972,768,344,86,,,,0.8660496999747136,0.8925402345977383,0.9332918967491125,0.7321256618844358,0.7465688953016927,0.7253589530808545,0.49407002142418266,0.5956605813890075,0.45784049204665345
YBR018C_1101,1101,gena-lm-bigbird-base-t2t,972,768,344,86,,,,0.309654582998457,0.3012655185823222,0.9332918967491125,0.42339934117253875,0.7465688953016927,0.7253589530808545,0.22821038384847017,0.3927521781946057,0.45784049204665345
YBR018C_1101,1101,gpn-brassicales,972,512,344,86,,,,0.8824047453844698,0.8464572311389147,0.9332918967491125,0.7425448248427363,0.7465688953016927,0.7253589530808545,0.5404742665351597,0.29660155912394315,0.45784049204665345
YBR018C_1101,1101,hyenadna-large-1m-seqlen-hf,972,256,344,86,,,,0.8682854088842095,0.8905337478607633,0.9332918967491125,0.7444158260095868,0.7465688953016927,0.7253589530808545,0.5521782163247512,0.5650280317566126,0.45784049204665345
YBR018C_1101,1101,hyenadna-medium-450k-seqlen-hf,972,256,344,86,,,,0.8903821263692192,0.8532895956932205,0.9332918967491125,0.7416035738582027,0.7465688953016927,0.7253589530808545,0.711096249309213,0.3637658813384123,0.45784049204665345
YBR018C_1101,1101,nucleotide-transformer-2.5b-multi-species,972,2560,344,86,,,,0.3393250692915763,0.3478817999862498,0.9332918967491125,0.5023792206292245,0.7465688953016927,0.7253589530808545,0.12203741943086208,0.3069461990293493,0.45784049204665345
YBR018C_1101,1101,nucleotide-transformer-500m-human-ref,972,1280,344,86,,,,0.2550910162125327,0.26102303209875805,0.9332918967491125,0.48688561181882634,0.7465688953016927,0.7253589530808545,0.22054268886312683,0.362082760202392,0.45784049204665345
YAL060W_1149,1149,GROVER,1011,768,672,168,,,,0.8780510545044363,0.8609950230533188,0.8983052409464969,0.6106270858782551,0.5988521552965929,0.5635775145353072,0.5581899338525871,0.46951404400755675,0.5465506599708383
YAL060W_1149,1149,gena-lm-bigbird-base-t2t,1011,768,672,168,,,,0.3472359720993409,0.35527415542747764,0.8983052409464969,0.3668920434004892,0.5988521552965929,0.5635775145353072,0.21074430238913244,0.35115258319519527,0.5465506599708383
YAL060W_1149,1149,gpn-brassicales,1011,512,672,168,,,,0.8613292425249294,0.8173251116677672,0.8983052409464969,0.6265203515621589,0.5988521552965929,0.5635775145353072,0.8525501916491555,0.3873904542933551,0.5465506599708383
YAL060W_1149,1149,hyenadna-large-1m-seqlen-hf,1011,256,672,168,,,,0.8649779665377196,0.8483453952778512,0.8983052409464969,0.6329461310734649,0.5988521552965929,0.5635775145353072,0.33359277307079177,0.32091418877738853,0.5465506599708383
YAL060W_1149,1149,hyenadna-medium-450k-seqlen-hf,1011,256,672,168,,,,0.9010111389531572,0.85648759233864,0.8983052409464969,0.6449848113854056,0.5988521552965929,0.5635775145353072,0.4878014109159947,0.44351157110668665,0.5465506599708383
YAL060W_1149,1149,nucleotide-transformer-2.5b-multi-species,1011,2560,672,168,,,,0.18004373235300702,0.1878009880369259,0.8983052409464969,0.3844546248939885,0.5988521552965929,0.5635775145353072,0.0975852698088789,0.23635656755543458,0.5465506599708383
YAL060W_1149,1149,nucleotide-transformer-500m-human-ref,1011,1280,672,168,,,,0.14815940707032113,0.15413099330307392,0.8983052409464969,0.30227083572838426,0.5988521552965929,0.5635775145353072,0.16494011569676167,0.25565649020783376,0.5465506599708383
YAL015C_1200,1200,GROVER,1011,768,576,144,,,,0.7972703579739612,0.8580801755471605,0.8424863876927511,0.618624059981708,0.6083534649104415,0.5667399952425956,0.44793182064826537,0.6417471427066325,0.6303060520068605
YAL015C_1200,1200,gena-lm-bigbird-base-t2t,1011,768,576,144,,,,0.3081687777729511,0.3274751936772746,0.8424863876927511,0.37843939422583434,0.6083534649104415,0.5667399952425956,0.3316170289104383,0.6093729518042759,0.6303060520068605
YAL015C_1200,1200,gpn-brassicales,1011,512,576,144,,,,0.8390214046195305,0.8110135833144481,0.8424863876927511,0.6324999743748939,0.6083534649104415,0.5667399952425956,0.6459512835778771,0.39987967629823873,0.6303060520068605
YAL015C_1200,1200,hyenadna-large-1m-seqlen-hf,1011,256,576,144,,,,0.8443324303417759,0.8129383205718594,0.8424863876927511,0.6258241332411452,0.6083534649104415,0.5667399952425956,0.35346115382581383,0.581066918254682,0.6303060520068605
YAL015C_1200,1200,hyenadna-medium-450k-seqlen-hf,1011,256,576,144,,,,0.8965406068315426,0.8199998749934009,0.8424863876927511,0.6364030467190964,0.6083534649104415,0.5667399952425956,0.6775237864882849,0.4989549850170389,0.6303060520068605
YAL015C_1200,1200,nucleotide-transformer-2.5b-multi-species,1011,2560,576,144,,,,0.29960018056146553,0.3214435789233024,0.8424863876927511,0.426679321387269,0.6083534649104415,0.5667399952425956,0.11851826883252871,0.33104996445052715,0.6303060520068605
YAL015C_1200,1200,nucleotide-transformer-500m-human-ref,1011,1280,576,144,,,,0.251688906670814,0.2674523125354034,0.8424863876927511,0.40514424909469965,0.6083534649104415,0.5667399952425956,0.18852168192119445,0.46803773764770135,0.6303060520068605
YCL052C_1251,1251,GROVER,1011,768,576,144,,,,0.6126408490312437,0.6692056978565962,0.8166345334027396,0.5597062046205469,0.6380292244123753,0.5467235999842043,0.5668901784353769,0.6425274613597626,0.6719648425031609
YCL052C_1251,1251,gena-lm-bigbird-base-t2t,1011,768,576,144,,,,0.28176553273065663,0.28813296680112227,0.8166345334027396,0.28391786593095697,0.6380292244123753,0.5467235999842043,0.20882843112561408,0.4553168730261532,0.6719648425031609
YCL052C_1251,1251,gpn-brassicales,1011,512,576,144,,,,0.6649715294929064,0.5991613004409242,0.8166345334027396,0.5702633392636689,0.6380292244123753,0.5467235999842043,0.6639633677213485,0.45525306873377797,0.6719648425031609
YCL052C_1251,1251,hyenadna-large-1m-seqlen-hf,1011,256,576,144,,,,0.6652046384067706,0.7088572127829216,0.8166345334027396,0.542641892389152,0.6380292244123753,0.5467235999842043,0.5405622534355264,0.4632476600867238,0.6719648425031609
YCL052C_1251,1251,hyenadna-medium-450k-seqlen-hf,1011,256,576,144,,,,0.7008343619929117,0.6447930016343363,0.8166345334027396,0.534348945978267,0.6380292244123753,0.5467235999842043,0.7078983875367124,0.5563883286482351,0.6719648425031609
YCL052C_1251,1251,nucleotide-transformer-2.5b-multi-species,1011,2560,576,144,,,,0.21407130988537504,0.19791890112722837,0.8166345334027396,0.33939514656542563,0.6380292244123753,0.5467235999842043,0.06063276082079247,0.2303218268313065,0.6719648425031609
YCL052C_1251,1251,nucleotide-transformer-500m-human-ref,1011,1280,576,144,,,,0.2517713495895688,0.24704178540092292,0.8166345334027396,0.2962592454218016,0.6380292244123753,0.5467235999842043,0.09001082525323416,0.298792766108204,0.6719648425031609
YGR149W_1299,1299,GROVER,1011,768,592,148,,,,0.7521557687656287,0.8304139796459082,0.8129762532504253,0.6391305179962364,0.6419155593156238,0.5857163760633813,0.644993649316276,0.7884411120592066,0.7422544940297467
YGR149W_1299,1299,gena-lm-bigbird-base-t2t,1011,768,592,148,,,,0.28742825588306803,0.28887644835393594,0.8129762532504253,0.3896590552830983,0.6419155593156238,0.5857163760633813,0.22721058213519005,0.5819787740455232,0.7422544940297467
YGR149W_1299,1299,gpn-brassicales,1011,512,592,148,,,,0.7521749303326605,0.674867094425378,0.8129762532504253,0.6583840313889785,0.6419155593156238,0.5857163760633813,0.6987012857424258,0.5552514935738742,0.7422544940297467
YGR149W_1299,1299,hyenadna-large-1m-seqlen-hf,1011,256,592,148,,,,0.7612127097743054,0.848700599688323,0.8129762532504253,0.6173935261263448,0.6419155593156238,0.5857163760633813,0.47637144772214185,0.7121185432565579,0.7422544940297467
YGR149W_1299,1299,hyenadna-medium-450k-seqlen-hf,1011,256,592,148,,,,0.7681768576987011,0.8628736762899173,0.8129762532504253,0.6359619568415225,0.6419155593156238,0.5857163760633813,0.8346305434795811,0.6528449462893645,0.7422544940297467
YGR149W_1299,1299,nucleotide-transformer-2.5b-multi-species,1011,2560,592,148,,,,0.18907692126250805,0.20721155971749652,0.8129762532504253,0.46234215803831286,0.6419155593156238,0.5857163760633813,0.08999554738915343,0.33149002645877174,0.7422544940297467
YGR149W_1299,1299,nucleotide-transformer-500m-human-ref,1011,1280,592,148,,,,0.21423641712858976,0.23145104045264614,0.8129762532504253,0.4054255006515344,0.6419155593156238,0.5857163760633813,0.15166870257446413,0.4477510881782811,0.7422544940297467
YBR110W_1350,1350,GROVER,1011,768,680,170,,,,0.8521673204479727,0.7916301830331385,0.8927422856910311,0.6254713306384884,0.636588110779313,0.6105393905795258,0.5504237341954583,0.6001124275723113,0.4789313262246928
YBR110W_1350,1350,gena-lm-bigbird-base-t2t,1011,768,680,170,,,,0.34411677895605663,0.3464031183685021,0.8927422856910311,0.4125565228087835,0.636588110779313,0.6105393905795258,0.4036743308610093,0.4648146775669096,0.4789313262246928
YBR110W_1350,1350,gpn-brassicales,1011,512,680,170,,,,0.7653096734974819,0.7889625116571795,0.8927422856910311,0.6767903299779298,0.636588110779313,0.6105393905795258,0.6859129644588734,0.47889541385600876,0.4789313262246928
YBR110W_1350,1350,hyenadna-large-1m-seqlen-hf,1011,256,680,170,,,,0.8123892068663897,0.8307488253988312,0.8927422856910311,0.6331683758132217,0.636588110779313,0.6105393905795258,0.25222818234834615,0.4022117649422044,0.4789313262246928
YBR110W_1350,1350,hyenadna-medium-450k-seqlen-hf,1011,256,680,170,,,,0.8399990851758918,0.8182023655299837,0.8927422856910311,0.6656514316555546,0.636588110779313,0.6105393905795258,0.5728968615350605,0.5040655629211634,0.4789313262246928
YBR110W_1350,1350,nucleotide-transformer-2.5b-multi-species,1011,2560,680,170,,,,0.23695833155491886,0.23057804886185612,0.8927422856910311,0.40426825024806845,0.636588110779313,0.6105393905795258,0.08178776395418538,0.2732643998776396,0.4789313262246928
YBR110W_1350,1350,nucleotide-transformer-500m-human-ref,1011,1280,680,170,,,,0.21993404881101994,0.2189698793610346,0.8927422856910311,0.3820404796542731,0.636588110779313,0.6105393905795258,0.10984217389139452,0.296361238953103,0.4789313262246928
YBL086C_1401,1401,GROVER,1011,768,664,166,,,,0.7054718912302635,0.7006031951924119,0.8635549597927872,0.5341711181692986,0.5663367874781247,0.5428288040757485,0.7380344577919531,0.5222854152213505,0.6612794267407914
YBL086C_1401,1401,gena-lm-bigbird-base-t2t,1011,768,664,166,,,,0.23184149319303818,0.2311293167625216,0.8635549597927872,0.3088375120825872,0.5663367874781247,0.5428288040757485,0.18657204525281856,0.4961821736496913,0.6612794267407914
YBL086C_1401,1401,gpn-brassicales,1011,512,664,166,,,,0.7990186529439272,0.7650261799903175,0.8635549597927872,0.6093167190443206,0.5663367874781247,0.5428288040757485,0.8357093814881429,0.5870905582580807,0.6612794267407914
YBL086C_1401,1401,hyenadna-large-1m-seqlen-hf,1011,256,664,166,,,,0.8336684961236841,0.7980268093411116,0.8635549597927872,0.5383219730826776,0.5663367874781247,0.5428288040757485,0.5889785205755039,0.6438812762803079,0.6612794267407914
YBL086C_1401,1401,hyenadna-medium-450k-seqlen-hf,1011,256,664,166,,,,0.8395451045659648,0.8186294364001387,0.8635549597927872,0.5828002580394209,0.5663367874781247,0.5428288040757485,0.4826600283638198,0.4464320631594221,0.6612794267407914
YBL086C_1401,1401,nucleotide-transformer-2.5b-multi-species,1011,2560,664,166,,,,0.17142737627296478,0.19339768435125843,0.8635549597927872,0.4058684618414836,0.5663367874781247,0.5428288040757485,0.07472257764498436,0.27805485849516115,0.6612794267407914
YBL086C_1401,1401,nucleotide-transformer-500m-human-ref,1011,1280,664,166,,,,0.18823199120039055,0.20820898526520035,0.8635549597927872,0.34564744621920257,0.5663367874781247,0.5428288040757485,0.5263719006687387,0.5179100641840676,0.6612794267407914
YDR388W_1449,1449,GROVER,1011,768,588,147,,,,0.8306140233592715,0.8561808978465884,0.9214272888501565,0.6103100388778264,0.6323910703797385,0.6414177063559111,0.3723840039588065,0.3986826158955085,0.7620375110585843
YDR388W_1449,1449,gena-lm-bigbird-base-t2t,1011,768,588,147,,,,0.5006975216658909,0.5178286731313771,0.9214272888501565,0.4353969158457801,0.6323910703797385,0.6414177063559111,0.20544346859050383,0.46468034704626354,0.7620375110585843
YDR388W_1449,1449,gpn-brassicales,1011,512,588,147,,,,0.8705508993926697,0.8779919849835379,0.9214272888501565,0.6652473911929435,0.6323910703797385,0.6414177063559111,0.8309168588705149,0.5976026442477915,0.7620375110585843
YDR388W_1449,1449,hyenadna-large-1m-seqlen-hf,1011,256,588,147,,,,0.8205921108914106,0.8102800063044551,0.9214272888501565,0.6779361746583925,0.6323910703797385,0.6414177063559111,0.5759360358986424,0.43613642048202506,0.7620375110585843
YDR388W_1449,1449,hyenadna-medium-450k-seqlen-hf,1011,256,588,147,,,,0.882554748993635,0.8798119364474623,0.9214272888501565,0.6428958493272589,0.6323910703797385,0.6414177063559111,0.7553604581388653,0.5051139858808279,0.7620375110585843
YDR388W_1449,1449,nucleotide-transformer-2.5b-multi-species,1011,2560,588,147,,,,0.19093803920073232,0.20131626095804192,0.9214272888501565,0.4501593889111463,0.6323910703797385,0.6414177063559111,0.04249054452927134,0.1512234379168631,0.7620375110585843
YDR388W_1449,1449,nucleotide-transformer-500m-human-ref,1011,1280,588,147,,,,0.1868093721625815,0.19558706411847526,0.9214272888501565,0.4505396898286327,0.6323910703797385,0.6414177063559111,0.17610653802686174,0.38010576305765087,0.7620375110585843
YDR348C_1500,1500,GROVER,994,768,636,159,,,,0.766547392019091,0.7683552468626793,0.9515314200521271,0.5714312777449456,0.6457543506757445,0.6063086519626065,0.8053915827048523,0.7628169421909186,0.7621552735602835
YDR348C_1500,1500,gena-lm-bigbird-base-t2t,994,768,636,159,,,,0.23799386237774353,0.24207424336450462,0.9515314200521271,0.3569170887736082,0.6457543506757445,0.6063086519626065,0.16556785644504382,0.338871638904787,0.7621552735602835
YDR348C_1500,1500,gpn-brassicales,994,512,636,159,,,,0.7794611814426666,0.8014448222264084,0.9515314200521271,0.618032728448461,0.6457543506757445,0.6063086519626065,0.360257472849668,0.2976217174400236,0.7621552735602835
YDR348C_1500,1500,hyenadna-large-1m-seqlen-hf,994,256,636,159,,,,0.7866440323331166,0.8021663533478968,0.9515314200521271,0.6157840592805642,0.6457543506757445,0.6063086519626065,0.4671267429282303,0.5874843643210786,0.7621552735602835
YDR348C_1500,1500,hyenadna-medium-450k-seqlen-hf,994,256,636,159,,,,0.8042744292458149,0.80555388739965,0.9515314200521271,0.6540638418380708,0.6457543506757445,0.6063086519626065,0.7356273854289439,0.693227451412954,0.7621552735602835
YDR348C_1500,1500,nucleotide-transformer-2.5b-multi-species,994,2560,636,159,,,,0.1417510076610586,0.14208591193949643,0.9515314200521271,0.37690721059746735,0.6457543506757445,0.6063086519626065,0.03914698526360311,0.14221547816302937,0.7621552735602835
YDR348C_1500,1500,nucleotide-transformer-500m-human-ref,994,1280,636,159,,,,0.19139779798429882,0.1952342698797686,0.9515314200521271,0.3594321548484583,0.6457543506757445,0.6063086519626065,0.07365280070360448,0.22721922320411797,0.7621552735602835
YGL112C_1551,1551,GROVER,1011,768,548,137,,,,0.8607414534289194,0.8864103409117913,0.917359844974357,0.6812285813311689,0.6647614529032502,0.6652940307604552,0.451070959724665,0.765690431304714,0.7236059079150302
YGL112C_1551,1551,gena-lm-bigbird-base-t2t,1011,768,548,137,,,,0.4254836871031552,0.4249751165517599,0.917359844974357,0.412132640167123,0.6647614529032502,0.6652940307604552,0.33225743768009114,0.7130075320527653,0.7236059079150302
YGL112C_1551,1551,gpn-brassicales,1011,512,548,137,,,,0.8167957655277971,0.8110671373430751,0.917359844974357,0.6899232118456834,0.6647614529032502,0.6652940307604552,0.8552198232581528,0.5833499398875893,0.7236059079150302
YGL112C_1551,1551,hyenadna-large-1m-seqlen-hf,1011,256,548,137,,,,0.8681157045507208,0.870383928839313,0.917359844974357,0.6620203425922474,0.6647614529032502,0.6652940307604552,0.40430788744108553,0.7162069479235019,0.7236059079150302
YGL112C_1551,1551,hyenadna-medium-450k-seqlen-hf,1011,256,548,137,,,,0.8811139239759105,0.8621128989569005,0.917359844974357,0.7113772572508152,0.6647614529032502,0.6652940307604552,0.6939731933133839,0.7861185923087907,0.7236059079150302
YGL112C_1551,1551,nucleotide-transformer-2.5b-multi-species,1011,2560,548,137,,,,0.27792477032855445,0.28964775670327586,0.917359844974357,0.45744670326648834,0.6647614529032502,0.6652940307604552,0.05551639068607269,0.29568426929194436,0.7236059079150302
YGL112C_1551,1551,nucleotide-transformer-500m-human-ref,1011,1280,548,137,,,,0.33599623183238225,0.34721526239269007,0.917359844974357,0.41996890582949936,0.6647614529032502,0.6652940307604552,0.1272864392368116,0.40175744591051127,0.7236059079150302
YHL017W_1599,1599,GROVER,1010,768,796,199,,,,0.5012440745229306,0.5788400308092552,0.5928197291663113,0.39669263433983515,0.3923086167469379,0.37336994087701164,0.3298005772664948,0.5440988784321158,0.6553337401642854
YHL017W_1599,1599,gena-lm-bigbird-base-t2t,1010,768,796,199,,,,0.26665262444211324,0.32139374944950605,0.5928197291663113,0.24267538344745704,0.3923086167469379,0.37336994087701164,0.16706557389811616,0.45865974158106304,0.6553337401642854
YHL017W_1599,1599,gpn-brassicales,1010,512,796,199,,,,0.507257784069261,0.5694620035720752,0.5928197291663113,0.4198944764838438,0.3923086167469379,0.37336994087701164,0.3402142801608441,0.2747770722488513,0.6553337401642854
YHL017W_1599,1599,hyenadna-large-1m-seqlen-hf,1010,256,796,199,,,,0.5471190005752162,0.5689375274184385,0.5928197291663113,0.3856234089574515,0.3923086167469379,0.37336994087701164,0.4253781878990204,0.4376138623304387,0.6553337401642854
YHL017W_1599,1599,hyenadna-medium-450k-seqlen-hf,1010,256,796,199,,,,0.6223120859603912,0.49153703433250956,0.5928197291663113,0.3969808665691267,0.3923086167469379,0.37336994087701164,0.7000373795636593,0.4851289446631855,0.6553337401642854
YHL017W_1599,1599,nucleotide-transformer-2.5b-multi-species,1010,2560,796,199,,,,0.15693613164225326,0.21838888752057573,0.5928197291663113,0.24313603311055004,0.3923086167469379,0.37336994087701164,0.11240313769009148,0.3097155428510895,0.6553337401642854
YHL017W_1599,1599,nucleotide-transformer-500m-human-ref,1010,1280,796,199,,,,0.10163057747793557,0.16184331938450866,0.5928197291663113,0.24159639477272044,0.3923086167469379,0.37336994087701164,0.13510057826067873,0.3818885670616458,0.6553337401642854
YBR158W_1650,1650,GROVER,1011,768,828,207,,,,0.740451939940491,0.8020535732738899,0.8393217226303109,0.5773290996395773,0.5601038048850959,0.5188022106527553,0.4395613692933516,0.526743626926586,0.8186316418191465
YBR158W_1650,1650,gena-lm-bigbird-base-t2t,1011,768,828,207,,,,0.25631951081784893,0.24410249815015017,0.8393217226303109,0.3140065298728116,0.5601038048850959,0.5188022106527553,0.23239811991847503,0.3845483719766019,0.8186316418191465
YBR158W_1650,1650,gpn-brassicales,1011,512,828,207,,,,0.7710500136390877,0.6784560573178641,0.8393217226303109,0.6026570324190541,0.5601038048850959,0.5188022106527553,0.7629991058136945,0.6196965839754659,0.8186316418191465
YBR158W_1650,1650,hyenadna-large-1m-seqlen-hf,1011,256,828,207,,,,0.7472307120225972,0.743857682187503,0.8393217226303109,0.5294705888523134,0.5601038048850959,0.5188022106527553,0.48083037052586103,0.5313750830862649,0.8186316418191465
YBR158W_1650,1650,hyenadna-medium-450k-seqlen-hf,1011,256,828,207,,,,0.7642212479489008,0.69176173750425,0.8393217226303109,0.5511678331438561,0.5601038048850959,0.5188022106527553,0.5908111681056678,0.5787006105534637,0.8186316418191465
YBR158W_1650,1650,nucleotide-transformer-2.5b-multi-species,1011,2560,828,207,,,,0.1562447102179617,0.1632270196457274,0.8393217226303109,0.33120748399367034,0.5601038048850959,0.5188022106527553,0.04102675503320375,0.1188137739150053,0.8186316418191465
